Zip,Total.Population,Median_Household_income,Water.Use,Power.Use,place_geoid,Median.Age,Average.Household.Size,Mean_income,City
90024,47452,"$57,202 ",73.55,558,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",82.98,609,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",24.79,511,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",57.75,538,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",58.93,590,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",61.19,541,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",83.26,611,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",82.28,557,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",54.78,543,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",31.9,494,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",58.55,565,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",91.82,627,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",89.39,617,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",63.61,602,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",67.52,520,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",71.18,501,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",58.94,508,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",72.9,566,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",56.96,581,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",60.94,554,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",68.69,568,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",72.2,545,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",71.75,610,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",18.76,604,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",61.7,643,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",78.93,544,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",66.73,560,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",63.42,594,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",72.31,480,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",58.94,615,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",21.38,587,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",35.31,549,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",59.19,568,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",66.59,551,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",50.35,512,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",71,545,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",27.34,484,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",88.38,641,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",64.47,549,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",75.56,547,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",76.48,513,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90024,47452,"$57,202 ",63.74,611,16000US0644000,23.6,2.03,"$118,490 ",Los Angeles
90025,42147,"$71,183 ",41.48,377,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",32.55,355,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",38.59,343,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",33.5,369,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",8.99,402,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",37.85,378,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",8.66,342,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",36.58,344,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",33.73,357,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",39.29,384,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",32.78,331,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",37.33,379,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",38.68,383,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",30.55,348,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",12.4,319,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",41.61,378,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",12.15,391,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",36.65,356,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",31.77,332,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",35.54,381,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",9.32,387,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",34.77,339,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",13.29,389,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",32.48,314,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",10.26,356,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",32.39,388,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",39.35,396,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",38.1,348,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",44.44,354,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",35.82,412,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",29.49,348,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",35.81,344,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",34.14,313,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",48.44,369,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",33.46,320,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",36.05,438,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",38.53,337,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",42.02,358,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",34.45,368,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",38.85,356,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",27.68,349,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",40.44,362,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",44.1,374,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",35.01,406,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",34.96,347,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",33.8,362,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",32.7,396,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",38.67,422,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",42.14,364,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",40.55,375,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",38.27,392,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",40.92,369,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",46.22,429,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",31.2,384,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",41.26,349,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",43.2,346,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",31.73,392,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",35.51,357,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",38.81,402,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",30.17,394,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",46.95,377,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",10.16,334,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",34.89,329,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",40.41,360,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",32.65,358,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",36.35,330,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",43.27,373,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",30.5,367,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",42.85,376,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",36.85,329,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",35.73,367,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",29.13,343,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",51.89,400,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",49.6,410,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",31.07,368,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",31.78,340,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",12.17,320,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",49.94,395,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",47.67,401,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",40.02,387,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",42.66,381,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",30.85,395,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",45.2,415,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",43.55,370,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",35.38,319,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",42.62,350,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",31.45,390,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",37.53,379,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",36.45,344,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",37.77,366,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",39.98,370,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",30.87,371,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",36.58,420,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",13.12,357,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",10.95,309,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90025,42147,"$71,183 ",12.82,398,16000US0644000,34.7,1.97,"$97,416 ",Los Angeles
90026,67869,"$47,993 ",22.71,330,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",19.66,283,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.55,293,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",24.67,284,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.94,316,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.42,323,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.47,312,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",20.67,271,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",25.04,303,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",18.25,315,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.61,298,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",18.59,314,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",25.47,345,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",20.93,332,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",23.69,305,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.48,348,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",24.41,323,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",20.26,298,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.21,327,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.93,275,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.05,335,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",20.6,310,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",18.81,322,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",27.5,361,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.27,295,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",8.64,312,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",24.43,294,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.85,276,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",10.18,336,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",8.73,256,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",23.07,303,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",25.27,301,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",7.32,298,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",26.99,313,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",23.22,341,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",20.1,291,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.32,315,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.1,347,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",18.63,331,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",19.9,264,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",24.8,303,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",8.49,325,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.01,304,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",18.7,303,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",18.8,338,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.57,296,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",19.68,292,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",26.95,321,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",20.54,322,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",23.07,328,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.66,321,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.57,319,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.15,335,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.19,277,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",24.82,290,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.91,321,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",24.63,343,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",10.64,331,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",20.59,266,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",20.98,280,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",23.07,349,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",9.8,279,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",24.2,303,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",18.98,336,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",23.66,318,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.97,309,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",25.81,336,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",20.51,336,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",18.89,289,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",10.04,333,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.14,307,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",23.26,284,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.06,268,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.48,285,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",24.82,304,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",24.37,347,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.64,312,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",10.85,347,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.32,297,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",8.65,275,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.07,316,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",17.43,289,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",19.9,300,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",23.58,334,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",17.07,299,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",25.23,289,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",18.18,273,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",19.95,269,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",19.94,296,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",8.41,335,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",22.42,304,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",24.89,301,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",21.77,279,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",9.65,273,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",27.16,358,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90026,67869,"$47,993 ",24.65,301,16000US0644000,34,2.68,"$71,459 ",Los Angeles
90027,45151,"$51,595 ",41.54,339,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",41.16,340,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",12.12,403,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",57.86,454,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",18.2,378,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",29.98,333,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",60.96,405,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",18.3,331,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",46.93,422,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",35.54,393,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",34.23,401,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",42.27,394,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",32.76,403,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",33.18,401,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",16.56,363,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",46.88,409,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",12.82,320,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",34.97,350,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",49.81,354,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",48.15,374,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",12.32,405,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",36.73,366,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",43.21,329,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",49.45,361,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",60.91,476,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",42.3,380,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",56.52,353,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",19.81,365,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",60.45,436,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",46.02,337,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",34.76,391,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",55.62,434,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",58.44,404,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",34.84,359,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",47.63,379,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",50.14,357,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",48.19,356,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",40.48,424,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",49.14,372,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",43.25,333,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",33.66,374,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",44.32,460,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",43.43,378,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",43.83,335,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",41.69,369,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",44.06,344,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",40.33,383,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
90027,45151,"$51,595 ",53.9,423,16000US0644000,38.3,1.99,"$80,500 ",Los Angeles
